scenario_a,t,bus,P_kW,Q_kvar
7,21,17,39.685,13.228
7,22,17,38.123,12.708
7,23,17,36.111,12.037
7,24,17,33.796,11.265
7,1,18,25.019,11.12
7,2,18,25.276,11.234
7,3,18,25.663,11.406
7,4,18,26.231,11.658
7,5,18,27.035,12.016
7,6,18,28.139,12.506
7,7,18,29.604,13.158
7,8,18,31.485,13.993
7,9,18,33.813,15.028
7,10,18,36.593,16.263
7,11,18,39.784,17.682
7,12,18,43.299,19.244
7,13,18,46.998,20.888
7,14,18,50.693,22.53
7,15,18,54.167,24.074
7,16,18,57.185,25.415
7,17,18,59.527,26.457
7,18,18,61.013,27.117
7,19,18,61.522,27.343
7,20,18,61.013,27.117
7,21,18,59.527,26.457
7,22,18,57.185,25.415
7,23,18,54.167,24.074
7,24,18,50.693,22.53
7,1,19,25.019,11.12
7,2,19,25.276,11.234
7,3,19,25.663,11.406
7,4,19,26.231,11.658
7,5,19,27.035,12.016
7,6,19,28.139,12.506
7,7,19,29.604,13.158
7,8,19,31.485,13.993
7,9,19,33.813,15.028
7,10,19,36.593,16.263
7,11,19,39.784,17.682
7,12,19,43.299,19.244
7,13,19,46.998,20.888
7,14,19,50.693,22.53
7,15,19,54.167,24.074
7,16,19,57.185,25.415
7,17,19,59.527,26.457
7,18,19,61.013,27.117
7,19,19,61.522,27.343
7,20,19,61.013,27.117
7,21,19,59.527,26.457
7,22,19,57.185,25.415
7,23,19,54.167,24.074
7,24,19,50.693,22.53
7,1,20,25.019,11.12
7,2,20,25.276,11.234
7,3,20,25.663,11.406
7,4,20,26.231,11.658
7,5,20,27.035,12.016
7,6,20,28.139,12.506
7,7,20,29.604,13.158
7,8,20,31.485,13.993
7,9,20,33.813,15.028
7,10,20,36.593,16.263
7,11,20,39.784,17.682
7,12,20,43.299,19.244
7,13,20,46.998,20.888
7,14,20,50.693,22.53
7,15,20,54.167,24.074
7,16,20,57.185,25.415
7,17,20,59.527,26.457
7,18,20,61.013,27.117
7,19,20,61.522,27.343
7,20,20,61.013,27.117
7,21,20,59.527,26.457
7,22,20,57.185,25.415
7,23,20,54.167,24.074
7,24,20,50.693,22.53
7,1,21,25.019,11.12
7,2,21,25.276,11.234
7,3,21,25.663,11.406
7,4,21,26.231,11.658
7,5,21,27.035,12.016
7,6,21,28.139,12.506
7,7,21,29.604,13.158
7,8,21,31.485,13.993
7,9,21,33.813,15.028
7,10,21,36.593,16.263
7,11,21,39.784,17.682
7,12,21,43.299,19.244
7,13,21,46.998,20.888
7,14,21,50.693,22.53
7,15,21,54.167,24.074
7,16,21,57.185,25.415
7,17,21,59.527,26.457
7,18,21,61.013,27.117
7,19,21,61.522,27.343
7,20,21,61.013,27.117
7,21,21,59.527,26.457
7,22,21,57.185,25.415
7,23,21,54.167,24.074
7,24,21,50.693,22.53
7,1,22,25.019,11.12
7,2,22,25.276,11.234
7,3,22,25.663,11.406
7,4,22,26.231,11.658
7,5,22,27.035,12.016
7,6,22,28.139,12.506
7,7,22,29.604,13.158
7,8,22,31.485,13.993
7,9,22,33.813,15.028
7,10,22,36.593,16.263
7,11,22,39.784,17.682
7,12,22,43.299,19.244
7,13,22,46.998,20.888
7,14,22,50.693,22.53
7,15,22,54.167,24.074
7,16,22,57.185,25.415
7,17,22,59.527,26.457
7,18,22,61.013,27.117
7,19,22,61.522,27.343
7,20,22,61.013,27.117
7,21,22,59.527,26.457
7,22,22,57.185,25.415
7,23,22,54.167,24.074
7,24,22,50.693,22.53
7,1,23,25.019,13.899
7,2,23,25.276,14.042
7,3,23,25.663,14.257
7,4,23,26.231,14.573
7,5,23,27.035,15.019
7,6,23,28.139,15.633
7,7,23,29.604,16.447
7,8,23,31.485,17.491
7,9,23,33.813,18.785
7,10,23,36.593,20.329
7,11,23,39.784,22.102
7,12,23,43.299,24.055
7,13,23,46.998,26.11
7,14,23,50.693,28.163
7,15,23,54.167,30.093
7,16,23,57.185,31.769
7,17,23,59.527,33.071
7,18,23,61.013,33.896
7,19,23,61.522,34.179
7,20,23,61.013,33.896
7,21,23,59.527,33.071
7,22,23,57.185,31.769
7,23,23,54.167,30.093
7,24,23,50.693,28.163
7,1,24,116.755,55.598
7,2,24,117.953,56.168
7,3,24,119.762,57.029
7,4,24,122.41,58.29
7,5,24,126.164,60.078
7,6,24,131.315,62.531
7,7,24,138.154,65.788
7,8,24,146.928,69.966
7,9,24,157.795,75.14
7,10,24,170.766,81.317
7,11,24,185.66,88.41
7,12,24,202.063,96.221
7,13,24,219.323,104.44
7,14,24,236.57,112.652
7,15,24,252.778,120.37
7,16,24,266.862,127.077
7,17,24,277.794,132.283
7,18,24,284.727,135.584
7,19,24,287.103,136.716
7,20,24,284.727,135.584
7,21,24,277.794,132.283
7,22,24,266.862,127.077
7,23,24,252.778,120.37
7,24,24,236.57,112.652
7,1,25,116.755,55.598
7,2,25,117.953,56.168
7,3,25,119.762,57.029
7,4,25,122.41,58.29
7,5,25,126.164,60.078
7,6,25,131.315,62.531
7,7,25,138.154,65.788
7,8,25,146.928,69.966
7,9,25,157.795,75.14
7,10,25,170.766,81.317
7,11,25,185.66,88.41
7,12,25,202.063,96.221
7,13,25,219.323,104.44
7,14,25,236.57,112.652
7,15,25,252.778,120.37
7,16,25,266.862,127.077
7,17,25,277.794,132.283
7,18,25,284.727,135.584
7,19,25,287.103,136.716
7,20,25,284.727,135.584
7,21,25,277.794,132.283
7,22,25,266.862,127.077
7,23,25,252.778,120.37
7,24,25,236.57,112.652
7,1,26,16.679,6.95
7,2,26,16.85,7.021
7,3,26,17.109,7.129
7,4,26,17.487,7.286
7,5,26,18.023,7.51
7,6,26,18.759,7.816
7,7,26,19.736,8.223
7,8,26,20.99,8.746
7,9,26,22.542,9.393
7,10,26,24.395,10.165
7,11,26,26.523,11.051
7,12,26,28.866,12.028
7,13,26,31.332,13.055
7,14,26,33.796,14.082
7,15,26,36.111,15.046
7,16,26,38.123,15.885
7,17,26,39.685,16.535
7,18,26,40.675,16.948
7,19,26,41.015,17.089
7,20,26,40.675,16.948
7,21,26,39.685,16.535
7,22,26,38.123,15.885
7,23,26,36.111,15.046
7,24,26,33.796,14.082
7,1,27,16.679,6.95
7,2,27,16.85,7.021
7,3,27,17.109,7.129
7,4,27,17.487,7.286
7,5,27,18.023,7.51
7,6,27,18.759,7.816
7,7,27,19.736,8.223
7,8,27,20.99,8.746
7,9,27,22.542,9.393
7,10,27,24.395,10.165
7,11,27,26.523,11.051
7,12,27,28.866,12.028
7,13,27,31.332,13.055
7,14,27,33.796,14.082
7,15,27,36.111,15.046
7,16,27,38.123,15.885
7,17,27,39.685,16.535
7,18,27,40.675,16.948
7,19,27,41.015,17.089
7,20,27,40.675,16.948
7,21,27,39.685,16.535
7,22,27,38.123,15.885
7,23,27,36.111,15.046
7,24,27,33.796,14.082
7,1,28,16.679,5.56
7,2,28,16.85,5.617
7,3,28,17.109,5.703
7,4,28,17.487,5.829
7,5,28,18.023,6.008
7,6,28,18.759,6.253
7,7,28,19.736,6.579
7,8,28,20.99,6.997
7,9,28,22.542,7.514
7,10,28,24.395,8.132
7,11,28,26.523,8.841
7,12,28,28.866,9.622
7,13,28,31.332,10.444
7,14,28,33.796,11.265
7,15,28,36.111,12.037
7,16,28,38.123,12.708
7,17,28,39.685,13.228
7,18,28,40.675,13.558
7,19,28,41.015,13.672
7,20,28,40.675,13.558
7,21,28,39.685,13.228
7,22,28,38.123,12.708
7,23,28,36.111,12.037
7,24,28,33.796,11.265
7,1,29,33.359,19.459
7,2,29,33.701,19.659
7,3,29,34.218,19.96
7,4,29,34.974,20.402
7,5,29,36.047,21.027
7,6,29,37.519,21.886
7,7,29,39.473,23.026
7,8,29,41.98,24.488
7,9,29,45.084,26.299
7,10,29,48.79,28.461
7,11,29,53.046,30.943
7,12,29,57.732,33.677
7,13,29,62.664,36.554
7,14,29,67.591,39.428
7,15,29,72.222,42.13
7,16,29,76.246,44.477
7,17,29,79.37,46.299
7,18,29,81.351,47.454
7,19,29,82.029,47.85
7,20,29,81.351,47.454
7,21,29,79.37,46.299
7,22,29,76.246,44.477
7,23,29,72.222,42.13
7,24,29,67.591,39.428
7,1,30,55.598,166.793
7,2,30,56.168,168.504
7,3,30,57.029,171.088
7,4,30,58.29,174.871
7,5,30,60.078,180.234
7,6,30,62.531,187.593
7,7,30,65.788,197.363
7,8,30,69.966,209.898
7,9,30,75.14,225.421
7,10,30,81.317,243.952
7,11,30,88.41,265.229
7,12,30,96.221,288.662
7,13,30,104.44,313.319
7,14,30,112.652,337.957
7,15,30,120.37,361.111
7,16,30,127.077,381.231
7,17,30,132.283,396.848
7,18,30,135.584,406.753
7,19,30,136.716,410.147
7,20,30,135.584,406.753
7,21,30,132.283,396.848
7,22,30,127.077,381.231
7,23,30,120.37,361.111
7,24,30,112.652,337.957
7,1,31,41.698,19.459
7,2,31,42.126,19.659
7,3,31,42.772,19.96
7,4,31,43.718,20.402
7,5,31,45.058,21.027
7,6,31,46.898,21.886
7,7,31,49.341,23.026
7,8,31,52.474,24.488
7,9,31,56.355,26.299
7,10,31,60.988,28.461
7,11,31,66.307,30.943
7,12,31,72.166,33.677
7,13,31,78.33,36.554
7,14,31,84.489,39.428
7,15,31,90.278,42.13
7,16,31,95.308,44.477
7,17,31,99.212,46.299
7,18,31,101.688,47.454
7,19,31,102.537,47.85
7,20,31,101.688,47.454
7,21,31,99.212,46.299
7,22,31,95.308,44.477
7,23,31,90.278,42.13
7,24,31,84.489,39.428
7,1,32,58.377,27.799
7,2,32,58.976,28.084
7,3,32,59.881,28.515
7,4,32,61.205,29.145
7,5,32,63.082,30.039
7,6,32,65.658,31.266
7,7,32,69.077,32.894
7,8,32,73.464,34.983
7,9,32,78.898,37.57
7,10,32,85.383,40.659
7,11,32,92.83,44.205
7,12,32,101.032,48.11
7,13,32,109.662,52.22
7,14,32,118.285,56.326
7,15,32,126.389,60.185
7,16,32,133.431,63.538
7,17,32,138.897,66.141
7,18,32,142.363,67.792
7,19,32,143.551,68.358
7,20,32,142.363,67.792
7,21,32,138.897,66.141
7,22,32,133.431,63.538
7,23,32,126.389,60.185
7,24,32,118.285,56.326
7,1,33,16.679,11.12
7,2,33,16.85,11.234
7,3,33,17.109,11.406
7,4,33,17.487,11.658
7,5,33,18.023,12.016
7,6,33,18.759,12.506
7,7,33,19.736,13.158
7,8,33,20.99,13.993
7,9,33,22.542,15.028
7,10,33,24.395,16.263
7,11,33,26.523,17.682
7,12,33,28.866,19.244
7,13,33,31.332,20.888
7,14,33,33.796,22.53
7,15,33,36.111,24.074
7,16,33,38.123,25.415
7,17,33,39.685,26.457
7,18,33,40.675,27.117
7,19,33,41.015,27.343
7,20,33,40.675,27.117
7,21,33,39.685,26.457
7,22,33,38.123,25.415
7,23,33,36.111,24.074
7,24,33,33.796,22.53
8,1,2,29.491,17.694
8,2,2,29.793,17.876
8,3,2,30.25,18.15
8,4,2,30.919,18.551
8,5,2,31.867,19.12
8,6,2,33.168,19.901
8,7,2,34.896,20.937
8,8,2,37.112,22.267
8,9,2,39.857,23.914
8,10,2,43.133,25.88
8,11,2,46.895,28.137
8,12,2,51.038,30.623
8,13,2,55.398,33.239
8,14,2,59.754,35.852
8,15,2,63.848,38.309
8,16,2,67.405,40.443
8,17,2,70.167,42.1
8,18,2,71.918,43.151
8,19,2,72.518,43.511
8,20,2,71.918,43.151
8,21,2,70.167,42.1
8,22,2,67.405,40.443
8,23,2,63.848,38.309
8,24,2,59.754,35.852
8,1,3,26.541,11.796
8,2,3,26.814,11.917
8,3,3,27.225,12.1
8,4,3,27.827,12.368
8,5,3,28.68,12.747
8,6,3,29.851,13.267
8,7,3,31.406,13.958
8,8,3,33.401,14.845
8,9,3,35.871,15.943
8,10,3,38.82,17.253
8,11,3,42.205,18.758
8,12,3,45.934,20.415
8,13,3,49.858,22.159
8,14,3,53.779,23.902
8,15,3,57.463,25.539
8,16,3,60.665,26.962
8,17,3,63.15,28.067
8,18,3,64.726,28.767
8,19,3,65.266,29.007
8,20,3,64.726,28.767
8,21,3,63.15,28.067
8,22,3,60.665,26.962
8,23,3,57.463,25.539
8,24,3,53.779,23.902
8,1,4,35.389,23.592
8,2,4,35.752,23.834
8,3,4,36.3,24.2
8,4,4,37.103,24.735
8,5,4,38.24,25.494
8,6,4,39.802,26.535
8,7,4,41.875,27.917
8,8,4,44.534,29.69
8,9,4,47.828,31.885
8,10,4,51.76,34.506
8,11,4,56.274,37.516
8,12,4,61.246,40.831
8,13,4,66.477,44.318
8,14,4,71.705,47.803
8,15,4,76.617,51.078
8,16,4,80.886,53.924
8,17,4,84.2,56.133
8,18,4,86.301,57.534
8,19,4,87.022,58.014
8,20,4,86.301,57.534
8,21,4,84.2,56.133
8,22,4,80.886,53.924
8,23,4,76.617,51.078
8,24,4,71.705,47.803
8,1,5,17.694,8.847
8,2,5,17.876,8.938
8,3,5,18.15,9.075
8,4,5,18.551,9.276
8,5,5,19.12,9.56
8,6,5,19.901,9.95
8,7,5,20.937,10.469
8,8,5,22.267,11.134
8,9,5,23.914,11.957
8,10,5,25.88,12.94
8,11,5,28.137,14.068
8,12,5,30.623,15.311
8,13,5,33.239,16.619
8,14,5,35.852,17.926
8,15,5,38.309,19.154
8,16,5,40.443,20.222
8,17,5,42.1,21.05
8,18,5,43.151,21.575
8,19,5,43.511,21.755
8,20,5,43.151,21.575
8,21,5,42.1,21.05
8,22,5,40.443,20.222
8,23,5,38.309,19.154
8,24,5,35.852,17.926
8,1,6,17.694,5.898
8,2,6,17.876,5.959
8,3,6,18.15,6.05
8,4,6,18.551,6.184
8,5,6,19.12,6.373
8,6,6,19.901,6.634
8,7,6,20.937,6.979
8,8,6,22.267,7.422
8,9,6,23.914,7.971
8,10,6,25.88,8.627
8,11,6,28.137,9.379
8,12,6,30.623,10.208
8,13,6,33.239,11.08
8,14,6,35.852,11.951
8,15,6,38.309,12.77
8,16,6,40.443,13.481
8,17,6,42.1,14.033
8,18,6,43.151,14.384
8,19,6,43.511,14.504
8,20,6,43.151,14.384
8,21,6,42.1,14.033
8,22,6,40.443,13.481
8,23,6,38.309,12.77
8,24,6,35.852,11.951
8,1,7,58.981,29.491
8,2,7,59.586,29.793
8,3,7,60.5,30.25
8,4,7,61.838,30.919
8,5,7,63.734,31.867
8,6,7,66.337,33.168
8,7,7,69.791,34.896
8,8,7,74.224,37.112
8,9,7,79.713,39.857
8,10,7,86.266,43.133
8,11,7,93.79,46.895
8,12,7,102.076,51.038
8,13,7,110.796,55.398
8,14,7,119.508,59.754
8,15,7,127.696,63.848
8,16,7,134.811,67.405
8,17,7,140.333,70.167
8,18,7,143.836,71.918
8,19,7,145.036,72.518
8,20,7,143.836,71.918
8,21,7,140.333,70.167
8,22,7,134.811,67.405
8,23,7,127.696,63.848
8,24,7,119.508,59.754
8,1,8,58.981,29.491
8,2,8,59.586,29.793
8,3,8,60.5,30.25
8,4,8,61.838,30.919
8,5,8,63.734,31.867
8,6,8,66.337,33.168
8,7,8,69.791,34.896
8,8,8,74.224,37.112
8,9,8,79.713,39.857
8,10,8,86.266,43.133
8,11,8,93.79,46.895
8,12,8,102.076,51.038
8,13,8,110.796,55.398
8,14,8,119.508,59.754
8,15,8,127.696,63.848
8,16,8,134.811,67.405
8,17,8,140.333,70.167
8,18,8,143.836,71.918
8,19,8,145.036,72.518
8,20,8,143.836,71.918
8,21,8,140.333,70.167
8,22,8,134.811,67.405
8,23,8,127.696,63.848
8,24,8,119.508,59.754
8,1,9,17.694,5.898
8,2,9,17.876,5.959
8,3,9,18.15,6.05
8,4,9,18.551,6.184
8,5,9,19.12,6.373
8,6,9,19.901,6.634
8,7,9,20.937,6.979
8,8,9,22.267,7.422
8,9,9,23.914,7.971
8,10,9,25.88,8.627
8,11,9,28.137,9.379
8,12,9,30.623,10.208
8,13,9,33.239,11.08
8,14,9,35.852,11.951
8,15,9,38.309,12.77
8,16,9,40.443,13.481
8,17,9,42.1,14.033
8,18,9,43.151,14.384
8,19,9,43.511,14.504
8,20,9,43.151,14.384
8,21,9,42.1,14.033
8,22,9,40.443,13.481
8,23,9,38.309,12.77
8,24,9,35.852,11.951
8,1,10,17.694,5.898
8,2,10,17.876,5.959
8,3,10,18.15,6.05
8,4,10,18.551,6.184
8,5,10,19.12,6.373
8,6,10,19.901,6.634
8,7,10,20.937,6.979
8,8,10,22.267,7.422
8,9,10,23.914,7.971
8,10,10,25.88,8.627
8,11,10,28.137,9.379
8,12,10,30.623,10.208
8,13,10,33.239,11.08
8,14,10,35.852,11.951
8,15,10,38.309,12.77
8,16,10,40.443,13.481
8,17,10,42.1,14.033
8,18,10,43.151,14.384
8,19,10,43.511,14.504
8,20,10,43.151,14.384
8,21,10,42.1,14.033
8,22,10,40.443,13.481
8,23,10,38.309,12.77
8,24,10,35.852,11.951
8,1,11,13.271,8.847
8,2,11,13.407,8.938
8,3,11,13.613,9.075
8,4,11,13.914,9.276
8,5,11,14.34,9.56
8,6,11,14.926,9.95
8,7,11,15.703,10.469
8,8,11,16.7,11.134
8,9,11,17.936,11.957
8,10,11,19.41,12.94
8,11,11,21.103,14.068
8,12,11,22.967,15.311
8,13,11,24.929,16.619
8,14,11,26.889,17.926
8,15,11,28.732,19.154
8,16,11,30.332,20.222
8,17,11,31.575,21.05
8,18,11,32.363,21.575
8,19,11,32.633,21.755
8,20,11,32.363,21.575
8,21,11,31.575,21.05
8,22,11,30.332,20.222
8,23,11,28.732,19.154
8,24,11,26.889,17.926
8,1,12,17.694,10.322
8,2,12,17.876,10.428
8,3,12,18.15,10.588
8,4,12,18.551,10.822
8,5,12,19.12,11.153
8,6,12,19.901,11.609
8,7,12,20.937,12.213
8,8,12,22.267,12.989
8,9,12,23.914,13.95
8,10,12,25.88,15.097
8,11,12,28.137,16.413
8,12,12,30.623,17.863
8,13,12,33.239,19.389
8,14,12,35.852,20.914
8,15,12,38.309,22.347
8,16,12,40.443,23.592
8,17,12,42.1,24.558
8,18,12,43.151,25.171
8,19,12,43.511,25.381
8,20,12,43.151,25.171
8,21,12,42.1,24.558
8,22,12,40.443,23.592
8,23,12,38.309,22.347
8,24,12,35.852,20.914
8,1,13,17.694,10.322
8,2,13,17.876,10.428
8,3,13,18.15,10.588
8,4,13,18.551,10.822
8,5,13,19.12,11.153
8,6,13,19.901,11.609
8,7,13,20.937,12.213
8,8,13,22.267,12.989
8,9,13,23.914,13.95
8,10,13,25.88,15.097
8,11,13,28.137,16.413
8,12,13,30.623,17.863
8,13,13,33.239,19.389
8,14,13,35.852,20.914
8,15,13,38.309,22.347
8,16,13,40.443,23.592
8,17,13,42.1,24.558
8,18,13,43.151,25.171
8,19,13,43.511,25.381
8,20,13,43.151,25.171
8,21,13,42.1,24.558
8,22,13,40.443,23.592
8,23,13,38.309,22.347
8,24,13,35.852,20.914
8,1,14,35.389,23.592
8,2,14,35.752,23.834
8,3,14,36.3,24.2
8,4,14,37.103,24.735
8,5,14,38.24,25.494
8,6,14,39.802,26.535
8,7,14,41.875,27.917
8,8,14,44.534,29.69
8,9,14,47.828,31.885
8,10,14,51.76,34.506
8,11,14,56.274,37.516
8,12,14,61.246,40.831
8,13,14,66.477,44.318
8,14,14,71.705,47.803
8,15,14,76.617,51.078
8,16,14,80.886,53.924
8,17,14,84.2,56.133
8,18,14,86.301,57.534
8,19,14,87.022,58.014
8,20,14,86.301,57.534
8,21,14,84.2,56.133
8,22,14,80.886,53.924
8,23,14,76.617,51.078
8,24,14,71.705,47.803
8,1,15,17.694,2.949
8,2,15,17.876,2.979
8,3,15,18.15,3.025
8,4,15,18.551,3.092
8,5,15,19.12,3.187
8,6,15,19.901,3.317
8,7,15,20.937,3.49
8,8,15,22.267,3.711
8,9,15,23.914,3.986
8,10,15,25.88,4.313
8,11,15,28.137,4.689
8,12,15,30.623,5.104
8,13,15,33.239,5.54
8,14,15,35.852,5.975
8,15,15,38.309,6.385
8,16,15,40.443,6.741
8,17,15,42.1,7.017
8,18,15,43.151,7.192
8,19,15,43.511,7.252
8,20,15,43.151,7.192
8,21,15,42.1,7.017
8,22,15,40.443,6.741
8,23,15,38.309,6.385
8,24,15,35.852,5.975
8,1,16,17.694,5.898
8,2,16,17.876,5.959
8,3,16,18.15,6.05
8,4,16,18.551,6.184
8,5,16,19.12,6.373
8,6,16,19.901,6.634
8,7,16,20.937,6.979
8,8,16,22.267,7.422
8,9,16,23.914,7.971
8,10,16,25.88,8.627
8,11,16,28.137,9.379
8,12,16,30.623,10.208
8,13,16,33.239,11.08
8,14,16,35.852,11.951
8,15,16,38.309,12.77
8,16,16,40.443,13.481
8,17,16,42.1,14.033
8,18,16,43.151,14.384
8,19,16,43.511,14.504
8,20,16,43.151,14.384
8,21,16,42.1,14.033
8,22,16,40.443,13.481
8,23,16,38.309,12.77
8,24,16,35.852,11.951
8,1,17,17.694,5.898
8,2,17,17.876,5.959
8,3,17,18.15,6.05
8,4,17,18.551,6.184
8,5,17,19.12,6.373
8,6,17,19.901,6.634
8,7,17,20.937,6.979
8,8,17,22.267,7.422
8,9,17,23.914,7.971
8,10,17,25.88,8.627
8,11,17,28.137,9.379
8,12,17,30.623,10.208
8,13,17,33.239,11.08
8,14,17,35.852,11.951
8,15,17,38.309,12.77
8,16,17,40.443,13.481
8,17,17,42.1,14.033
8,18,17,43.151,14.384
8,19,17,43.511,14.504
8,20,17,43.151,14.384
8,21,17,42.1,14.033
8,22,17,40.443,13.481
8,23,17,38.309,12.77
8,24,17,35.852,11.951
8,1,18,26.541,11.796
8,2,18,26.814,11.917
8,3,18,27.225,12.1
8,4,18,27.827,12.368
8,5,18,28.68,12.747
8,6,18,29.851,13.267
8,7,18,31.406,13.958
8,8,18,33.401,14.845
8,9,18,35.871,15.943
8,10,18,38.82,17.253
8,11,18,42.205,18.758
8,12,18,45.934,20.415
8,13,18,49.858,22.159
8,14,18,53.779,23.902
8,15,18,57.463,25.539
8,16,18,60.665,26.962
8,17,18,63.15,28.067
8,18,18,64.726,28.767
8,19,18,65.266,29.007
8,20,18,64.726,28.767
8,21,18,63.15,28.067
8,22,18,60.665,26.962
8,23,18,57.463,25.539
8,24,18,53.779,23.902
8,1,19,26.541,11.796
8,2,19,26.814,11.917
8,3,19,27.225,12.1
8,4,19,27.827,12.368
8,5,19,28.68,12.747
8,6,19,29.851,13.267
8,7,19,31.406,13.958
8,8,19,33.401,14.845
8,9,19,35.871,15.943
8,10,19,38.82,17.253
8,11,19,42.205,18.758
8,12,19,45.934,20.415
8,13,19,49.858,22.159
8,14,19,53.779,23.902
8,15,19,57.463,25.539
8,16,19,60.665,26.962
8,17,19,63.15,28.067
8,18,19,64.726,28.767
8,19,19,65.266,29.007
8,20,19,64.726,28.767
8,21,19,63.15,28.067
8,22,19,60.665,26.962
8,23,19,57.463,25.539
8,24,19,53.779,23.902
8,1,20,26.541,11.796
8,2,20,26.814,11.917
8,3,20,27.225,12.1
8,4,20,27.827,12.368
8,5,20,28.68,12.747
8,6,20,29.851,13.267
8,7,20,31.406,13.958
8,8,20,33.401,14.845
8,9,20,35.871,15.943
8,10,20,38.82,17.253
8,11,20,42.205,18.758
8,12,20,45.934,20.415
8,13,20,49.858,22.159
8,14,20,53.779,23.902
8,15,20,57.463,25.539
8,16,20,60.665,26.962
8,17,20,63.15,28.067
8,18,20,64.726,28.767
8,19,20,65.266,29.007
8,20,20,64.726,28.767
8,21,20,63.15,28.067
8,22,20,60.665,26.962
8,23,20,57.463,25.539
8,24,20,53.779,23.902
8,1,21,26.541,11.796
8,2,21,26.814,11.917
8,3,21,27.225,12.1
8,4,21,27.827,12.368
8,5,21,28.68,12.747
8,6,21,29.851,13.267
8,7,21,31.406,13.958
8,8,21,33.401,14.845
8,9,21,35.871,15.943
8,10,21,38.82,17.253
8,11,21,42.205,18.758
8,12,21,45.934,20.415
8,13,21,49.858,22.159
8,14,21,53.779,23.902
8,15,21,57.463,25.539
8,16,21,60.665,26.962
8,17,21,63.15,28.067
8,18,21,64.726,28.767
8,19,21,65.266,29.007
8,20,21,64.726,28.767
8,21,21,63.15,28.067
8,22,21,60.665,26.962
8,23,21,57.463,25.539
8,24,21,53.779,23.902
8,1,22,26.541,11.796
8,2,22,26.814,11.917
8,3,22,27.225,12.1
8,4,22,27.827,12.368
8,5,22,28.68,12.747
8,6,22,29.851,13.267
8,7,22,31.406,13.958
8,8,22,33.401,14.845
8,9,22,35.871,15.943
8,10,22,38.82,17.253
8,11,22,42.205,18.758
8,12,22,45.934,20.415
8,13,22,49.858,22.159
8,14,22,53.779,23.902
8,15,22,57.463,25.539
8,16,22,60.665,26.962
8,17,22,63.15,28.067
8,18,22,64.726,28.767
8,19,22,65.266,29.007
8,20,22,64.726,28.767
8,21,22,63.15,28.067
8,22,22,60.665,26.962
8,23,22,57.463,25.539
8,24,22,53.779,23.902
8,1,23,26.541,14.745
8,2,23,26.814,14.897
8,3,23,27.225,15.125
8,4,23,27.827,15.459
8,5,23,28.68,15.934
8,6,23,29.851,16.584
8,7,23,31.406,17.448
8,8,23,33.401,18.556
8,9,23,35.871,19.928
8,10,23,38.82,21.567
8,11,23,42.205,23.447
8,12,23,45.934,25.519
8,13,23,49.858,27.699
8,14,23,53.779,29.877
8,15,23,57.463,31.924
8,16,23,60.665,33.703
8,17,23,63.15,35.083
8,18,23,64.726,35.959
8,19,23,65.266,36.259
8,20,23,64.726,35.959
8,21,23,63.15,35.083
8,22,23,60.665,33.703
8,23,23,57.463,31.924
8,24,23,53.779,29.877
8,1,24,123.86,58.981
8,2,24,125.131,59.586
8,3,24,127.05,60.5
8,4,24,129.859,61.838
8,5,24,133.842,63.734
8,6,24,139.307,66.337
8,7,24,146.562,69.791
8,8,24,155.87,74.224
8,9,24,167.398,79.713
8,10,24,181.159,86.266
8,11,24,196.959,93.79
8,12,24,214.36,102.076
8,13,24,232.671,110.796
8,14,24,250.967,119.508
8,15,24,268.161,127.696
8,16,24,283.102,134.811
8,17,24,294.7,140.333
8,18,24,302.055,143.836
8,19,24,304.575,145.036
8,20,24,302.055,143.836
8,21,24,294.7,140.333
8,22,24,283.102,134.811
8,23,24,268.161,127.696
8,24,24,250.967,119.508
8,1,25,123.86,58.981
8,2,25,125.131,59.586
8,3,25,127.05,60.5
8,4,25,129.859,61.838
8,5,25,133.842,63.734
8,6,25,139.307,66.337
8,7,25,146.562,69.791
8,8,25,155.87,74.224
8,9,25,167.398,79.713
8,10,25,181.159,86.266
8,11,25,196.959,93.79
8,12,25,214.36,102.076
8,13,25,232.671,110.796
8,14,25,250.967,119.508
8,15,25,268.161,127.696
8,16,25,283.102,134.811
8,17,25,294.7,140.333
8,18,25,302.055,143.836
8,19,25,304.575,145.036
8,20,25,302.055,143.836
8,21,25,294.7,140.333
8,22,25,283.102,134.811
8,23,25,268.161,127.696
8,24,25,250.967,119.508
8,1,26,17.694,7.373
8,2,26,17.876,7.448
8,3,26,18.15,7.563
8,4,26,18.551,7.73
8,5,26,19.12,7.967
8,6,26,19.901,8.292
8,7,26,20.937,8.724
8,8,26,22.267,9.278
8,9,26,23.914,9.964
8,10,26,25.88,10.783
8,11,26,28.137,11.724
8,12,26,30.623,12.76
8,13,26,33.239,13.849
8,14,26,35.852,14.938
8,15,26,38.309,15.962
8,16,26,40.443,16.851
8,17,26,42.1,17.542
8,18,26,43.151,17.979
8,19,26,43.511,18.129
8,20,26,43.151,17.979
8,21,26,42.1,17.542
8,22,26,40.443,16.851
8,23,26,38.309,15.962
8,24,26,35.852,14.938
8,1,27,17.694,7.373
8,2,27,17.876,7.448
8,3,27,18.15,7.563
8,4,27,18.551,7.73
8,5,27,19.12,7.967
8,6,27,19.901,8.292
8,7,27,20.937,8.724
8,8,27,22.267,9.278
8,9,27,23.914,9.964
8,10,27,25.88,10.783
